"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Latitude","Longitude","Surveyor.Name","Patch","Species","Replicate","Holdfast.Diameter","Stipes","Total.Length"
"991",2022-04-18,"4",30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",9,10,8,65
"992",2022-04-18,"4",30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",10,11,7,78
"993",2022-04-18,"4",30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",1,12,4,50
"994",2022-04-18,"4",30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",2,4,2,34
"995",2022-04-18,"4",30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",3,35,9,146
"996",2022-04-18,"4",30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",4,0.2,1,1.4
"997",2022-04-18,"4",30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",5,0.2,1,1.8
"998",2022-04-18,"4",30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",6,2,2,1.2
"999",2022-04-18,"4",30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",7,6,3,55
"1000",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",1,26,34,88
"1001",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",2,22,27,92
"1002",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",3,16,15,80
"1003",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",4,20,18,85
"1004",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",5,18,10,95
"1005",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",1,1,1,14
"1006",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",2,21,6,100
"1007",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",3,3,5,26
"1008",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",4,8,2,42
"1009",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",5,3,1,9
"1010",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",6,5,1,20
"1011",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",7,20,5,60
"1012",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",8,9,3,50
"1013",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",9,15,3,82
"1014",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",10,24,6,83
"1015",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",11,9,3,36
"1016",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",12,22,9,126
"1017",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",1,8,1,24
"1018",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",2,6,2,19
"1019",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",3,14,2,57
"1020",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",4,8,3,36
"1021",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",1,7,7,29
"1022",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",2,2,3,24
"1023",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",3,5,14,29
"1024",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",4,3,3,19
"1025",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",5,8,10,35
"1026",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",6,9,4,62
"1027",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",7,23,18,116
"1028",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",8,8,7,45
"1029",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",9,3,7,39
"1030",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4","Lessonia trabeculata",10,4,5,42
"1031",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",11,27,23,95
"1032",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",12,13,11,52
"1033",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",13,20,12,88
"1034",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",14,19,10,93
"1035",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",15,10,11,62
"1036",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",16,4,NA,38
"1037",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",17,1,NA,11
"1038",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",18,2,NA,25
"1039",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",19,1,NA,17
"1040",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",20,6,NA,27
"1041",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",21,1,NA,8
"1042",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",22,1,NA,15
"1043",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",23,3,NA,20
"1044",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",24,10,11,29
"1045",2022-04-19,"4",30,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Catalina Ruz","4","Lessonia trabeculata",25,7,NA,50
"1046",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",1,41,5,218.5
"1047",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",2,31.8,2.2,247.6
"1048",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",3,37.6666666666667,3,156.333333333333
"1049",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",4,39,5,179
"1050",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",5,34,7,108
"1051",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",6,26.3333333333333,5,179.666666666667
"1052",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",7,27.6666666666667,6.66666666666667,136.666666666667
"1053",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",8,22,1.5,190
"1054",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",9,29.6666666666667,5.5,113
"1055",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.0496,-71.48592,"NA","1","Lessonia trabeculata",10,27.3333333333333,2.33333333333333,180.666666666667
"1056",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",1,32.75,5.25,197
"1057",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",2,36,2.5,183.25
"1058",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",3,51.6666666666667,3.33333333333333,238.333333333333
"1059",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",4,51.5,3.75,248
"1060",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",5,39.4,3.8,248.2
"1061",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",6,28.6666666666667,8.33333333333333,134
"1062",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",8,21,3,175
"1063",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",9,9.63333333333333,7.66666666666667,66.5
"1064",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",10,15.15,3,77.25
"1065",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05231,-71.4848,"NA","2","Lessonia trabeculata",7,32,2,176
"1066",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",1,6.69090909090909,1.27272727272727,50.4545454545455
"1067",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",2,13.3,1.5,106.7
"1068",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",3,24.25,1,217
"1069",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",4,32.75,3.75,206.25
"1070",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",5,27.8,1.6,245.8
"1071",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",6,28,1.66666666666667,257.333333333333
"1072",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",7,27.3333333333333,2.66666666666667,179
"1073",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",8,26,5,126
"1074",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",9,5.17777777777778,2.5,40.5555555555556
"1075",2019-12-14,"0",0,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05431,-71.48406,"NA","3","Lessonia trabeculata",10,3.51111111111111,9,24
"1076",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",1,37.3333333333333,5,242.333333333333
"1077",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",2,38.25,6.75,228.5
"1078",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",3,26.6,4.8,226
"1079",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",4,29.2,5.2,246.2
"1080",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",5,42.5,7.75,235
"1081",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",6,27,4,175.333333333333
"1082",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",7,33,5,236.333333333333
"1083",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",8,30.25,5.25,206.25
"1084",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",9,21.5,2.5,120
"1085",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14206,-71.50093,"NA","1","Lessonia trabeculata",10,28,3.5,165
"1086",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",1,44.6,8.6,230.4
"1087",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",2,46.3333333333333,7.66666666666667,243.666666666667
"1088",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",3,42.3333333333333,6.66666666666667,245
"1089",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",4,33.5,5.25,267.5
"1090",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",5,30.25,3.75,224.5
"1091",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",6,31.3333333333333,4.66666666666667,151.333333333333
"1092",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",7,46.5,5.75,210.25
"1093",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",8,39.5,6.5,240.5
"1094",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",9,38.3333333333333,5,220
"1095",2019-12-12,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14223,-71.50143,"NA","2","Lessonia trabeculata",10,20.5,2,170
"1096",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",1,36.3333333333333,2.66666666666667,189.333333333333
"1097",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",2,46.3333333333333,9,255.333333333333
"1098",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",3,29.3333333333333,2.66666666666667,306.666666666667
"1099",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",4,22.3333333333333,2.66666666666667,273.333333333333
"1100",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",5,31.5,4.5,215
"1101",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",6,31,5.66666666666667,200
"1102",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",7,34,6.66666666666667,205
"1103",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",8,20.65,3.25,122
"1104",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",9,24,12.3333333333333,108.333333333333
"1105",2019-12-13,"0",0,"North-Central","Chanaral de Aceituno TURF","TURF","Y",NA,NA,"NA","3","Lessonia trabeculata",10,24.25,2.83333333333333,156
"1106",2019-11-16,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.25232,-70.95974,"NA","1","Lessonia trabeculata",1,16.2222222222222,11.1111111111111,113.666666666667
"1107",2019-11-16,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.25232,-70.95974,"NA","1","Lessonia trabeculata",2,43,13.5,130
"1108",2019-11-16,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.25232,-70.95974,"NA","1","Lessonia trabeculata",3,7.1,3,56.2
"1109",2019-11-16,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.25232,-70.95974,"NA","1","Lessonia trabeculata",4,8.66666666666667,4.33333333333333,71.3333333333333
"1110",2019-11-16,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.25232,-70.95974,"NA","1","Lessonia trabeculata",5,23.3333333333333,6.66666666666667,136.666666666667
"1111",2019-11-16,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.25232,-70.95974,"NA","1","Lessonia trabeculata",6,11.0666666666667,4.83333333333333,87.3333333333333
"1112",2019-11-16,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.25232,-70.95974,"NA","1","Lessonia trabeculata",7,22.8,7.8,124.6
"1113",2019-11-16,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.25232,-70.95974,"NA","1","Lessonia trabeculata",8,13.5,2.75,86.25
"1114",2019-11-16,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.25232,-70.95974,"NA","1","Lessonia trabeculata",9,17,3.5,90.5
"1115",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",1,35.6666666666667,6.33333333333333,189.333333333333
"1116",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",2,21.25,9,156.75
"1117",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",3,0.2,1,4
"1118",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",4,42.5,5.25,174.5
"1119",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",5,26.75,5.25,136
"1120",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",6,10.2,2.09090909090909,47
"1121",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",7,38,6.66666666666667,198.666666666667
"1122",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",8,15.6666666666667,2.66666666666667,79.3333333333333
"1123",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",9,2.82857142857143,1.28571428571429,21.8571428571429
"1124",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26289,-70.95821,"NA","3","Lessonia trabeculata",10,33.5,10,175
"1125",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",1,4.01923076923077,2.69230769230769,36.6153846153846
"1126",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",2,31.75,4.5,209.25
"1127",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",3,7.62352941176471,1.94117647058824,51.7058823529412
"1128",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",4,33.6,4.6,239.6
"1129",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",5,7.42857142857143,1.14285714285714,69.6428571428571
"1130",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",6,13.12,2.3,80.5
"1131",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",7,30.1428571428571,3,197.571428571429
"1132",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",8,26,2,174
"1133",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",9,27.6666666666667,3.66666666666667,201.666666666667
"1134",2019-11-17,"0",0,"North","Isla Grande de Atacama","TURF","N",-27.26452,-70.95996,"NA","2","Lessonia trabeculata",10,16,4.33333333333333,93.3333333333333
"1135",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",1,25.2,3.8,214
"1136",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",2,27.25,8,192.75
"1137",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",3,24.4,5.6,157.2
"1138",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",4,20,3.2,169.8
"1139",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",5,25.75,3.75,200
"1140",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",6,20,3.8,168
"1141",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",7,16.75,5,145.5
"1142",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",8,20.25,3,149.75
"1143",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",9,20,9.33333333333333,150.333333333333
"1144",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.30508,-71.47762,"NA","3","Lessonia trabeculata",10,36.5,8.25,190.5
"1145",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.31036,-71.47524,"NA","2","Lessonia trabeculata",1,12,2.5,94.875
"1146",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.31036,-71.47524,"NA","2","Lessonia trabeculata",2,26.75,8.5,186.75
"1147",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.31036,-71.47524,"NA","2","Lessonia trabeculata",3,25.3333333333333,4.33333333333333,161.333333333333
"1148",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.31036,-71.47524,"NA","2","Lessonia trabeculata",4,13.625,4.25,99.875
"1149",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.31036,-71.47524,"NA","2","Lessonia trabeculata",5,15.72,5,97
"1150",2020-02-22,"0",0,"Central","La Ballena","TURF","N",-32.31036,-71.47524,"NA","2","Lessonia trabeculata",6,12.6,6,69.6
