"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Latitude","Longitude","Surveyor.Name","Patch","Quad","Quad.area","Species","Stage","Density","Cover total points","Cover"
"8303",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8304",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14186,-71.50125,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8305",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14186,-71.50125,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8306",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14186,-71.50125,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8307",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14196,-71.50123,"Rodrigo Mu<U+00F1>oz","3",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8308",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14196,-71.50123,"Rodrigo Mu<U+00F1>oz","3",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8309",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14196,-71.50123,"Rodrigo Mu<U+00F1>oz","3",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8310",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8311",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8312",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8313",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8314",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8315",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8316",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8317",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8318",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8319",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","6"
"8320",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8321",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8322",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Rodrigo Mu<U+00F1>oz","4",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8323",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Rodrigo Mu<U+00F1>oz","4",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8324",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Rodrigo Mu<U+00F1>oz","4",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8325",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8326",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8327",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8328",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8329",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8330",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"81","0"
"8331",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8332",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8333",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8334",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",1,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8335",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",2,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8336",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",3,0.25,"lessonia trabeculata holdfast reminance","NA",NA,"100","0"
"8337",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",1,0.25,"sponge","NA",NA,"100","0"
"8338",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",2,0.25,"sponge","NA",NA,"100","0"
"8339",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",3,0.25,"sponge","NA",NA,"100","0"
"8340",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",1,0.25,"sponge","NA",NA,"81","0"
"8341",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",2,0.25,"sponge","NA",NA,"81","0"
"8342",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",3,0.25,"sponge","NA",NA,"81","0"
"8343",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"sponge","NA",NA,"81","0"
"8344",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"sponge","NA",NA,"81","0"
"8345",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"sponge","NA",NA,"81","0"
"8346",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",1,0.25,"sponge","NA",NA,"100","0"
"8347",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",2,0.25,"sponge","NA",NA,"100","0"
"8348",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",3,0.25,"sponge","NA",NA,"100","0"
"8349",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"sponge","NA",NA,"81","0"
"8350",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"sponge","NA",NA,"81","0"
"8351",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"sponge","NA",NA,"81","0"
"8352",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",1,0.25,"sponge","NA",NA,"100","0"
"8353",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",2,0.25,"sponge","NA",NA,"100","0"
"8354",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",3,0.25,"sponge","NA",NA,"100","0"
"8355",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Rodrigo Mu<U+00F1>oz","3",1,0.25,"sponge","NA",NA,"81","0"
"8356",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Rodrigo Mu<U+00F1>oz","3",2,0.25,"sponge","NA",NA,"81","0"
"8357",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Rodrigo Mu<U+00F1>oz","3",3,0.25,"sponge","NA",NA,"81","0"
"8358",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",1,0.25,"sponge","NA",NA,"100","0"
"8359",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",2,0.25,"sponge","NA",NA,"100","0"
"8360",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",3,0.25,"sponge","NA",NA,"100","0"
"8361",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"sponge","NA",NA,"81","0"
"8362",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"sponge","NA",NA,"81","0"
"8363",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"sponge","NA",NA,"81","0"
"8364",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"sponge","NA",NA,"81","0"
"8365",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"sponge","NA",NA,"81","0"
"8366",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"sponge","NA",NA,"81","0"
"8367",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",1,0.25,"sponge","NA",NA,"100","0"
"8368",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",2,0.25,"sponge","NA",NA,"100","0"
"8369",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",3,0.25,"sponge","NA",NA,"100","0"
"8370",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Rodrigo Mu<U+00F1>oz","4",1,0.25,"sponge","NA",NA,"81","0"
"8371",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Rodrigo Mu<U+00F1>oz","4",2,0.25,"sponge","NA",NA,"81","0"
"8372",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Rodrigo Mu<U+00F1>oz","4",3,0.25,"sponge","NA",NA,"81","0"
"8373",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",1,0.25,"sponge","NA",NA,"100","0"
"8374",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",2,0.25,"sponge","NA",NA,"100","0"
"8375",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",3,0.25,"sponge","NA",NA,"100","0"
"8376",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14186,-71.50125,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"sponge","NA",NA,"81","0"
"8377",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14186,-71.50125,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"sponge","NA",NA,"81","0"
"8378",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14186,-71.50125,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"sponge","NA",NA,"81","0"
"8379",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14196,-71.50123,"Rodrigo Mu<U+00F1>oz","3",1,0.25,"sponge","NA",NA,"81","0"
"8380",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14196,-71.50123,"Rodrigo Mu<U+00F1>oz","3",2,0.25,"sponge","NA",NA,"81","0"
"8381",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14196,-71.50123,"Rodrigo Mu<U+00F1>oz","3",3,0.25,"sponge","NA",NA,"81","0"
"8382",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4",1,0.25,"sponge","NA",NA,"100","0"
"8383",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4",2,0.25,"sponge","NA",NA,"100","0"
"8384",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4",3,0.25,"sponge","NA",NA,"100","0"
"8385",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",1,0.25,"sponge","NA",NA,"100","0"
"8386",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",2,0.25,"sponge","NA",NA,"100","0"
"8387",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",3,0.25,"sponge","NA",NA,"100","0"
"8388",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"sponge","NA",NA,"81","0"
"8389",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"sponge","NA",NA,"81","0"
"8390",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"sponge","NA",NA,"81","0"
"8391",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",1,0.25,"sponge","NA",NA,"100","0"
"8392",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",2,0.25,"sponge","NA",NA,"100","0"
"8393",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",3,0.25,"sponge","NA",NA,"100","0"
"8394",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Rodrigo Mu<U+00F1>oz","4",1,0.25,"sponge","NA",NA,"81","0"
"8395",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Rodrigo Mu<U+00F1>oz","4",2,0.25,"sponge","NA",NA,"81","0"
"8396",2022-05-08,4,30,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Rodrigo Mu<U+00F1>oz","4",3,0.25,"sponge","NA",NA,"81","0"
"8397",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"sponge","NA",NA,"81","0"
"8398",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"sponge","NA",NA,"81","0"
"8399",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"sponge","NA",NA,"81","2"
"8400",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"sponge","NA",NA,"81","0"
"8401",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"sponge","NA",NA,"81","0"
"8402",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"sponge","NA",NA,"81","0"
"8403",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",1,0.25,"sponge","NA",NA,"100","0"
"8404",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",2,0.25,"sponge","NA",NA,"100","2"
"8405",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",3,0.25,"sponge","NA",NA,"100","0"
"8406",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",1,0.25,"sponge","NA",NA,"100","0"
"8407",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",2,0.25,"sponge","NA",NA,"100","0"
"8408",2022-05-17,4,30,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",3,0.25,"sponge","NA",NA,"100","0"
"8409",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"8410",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"8411",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"8412",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"8413",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",2,0.25,"polychaete sandtube","NA",NA,"81","68"
"8414",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"8415",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"8416",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"8417",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"8418",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",1,0.25,"polychaete sandtube","NA",NA,"100","4"
"8419",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"8420",2022-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"8421",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"8422",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"8423",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"8424",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"8425",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"8426",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"8427",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Rodrigo Mu<U+00F1>oz","3",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"8428",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Rodrigo Mu<U+00F1>oz","3",2,0.25,"polychaete sandtube","NA",NA,"81","12"
"8429",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Rodrigo Mu<U+00F1>oz","3",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"8430",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"8431",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"8432",2022-04-16,4,30,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"8433",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"8434",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"8435",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"8436",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"8437",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"8438",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"8439",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"8440",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"8441",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"8442",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Rodrigo Mu<U+00F1>oz","4",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"8443",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Rodrigo Mu<U+00F1>oz","4",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"8444",2022-04-18,4,30,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Rodrigo Mu<U+00F1>oz","4",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"8445",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"8446",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"8447",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",3,0.25,"polychaete sandtube","NA",NA,"100","8"
"8448",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14186,-71.50125,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"8449",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14186,-71.50125,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"polychaete sandtube","NA",NA,"81","14"
"8450",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14186,-71.50125,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"polychaete sandtube","NA",NA,"81","47"
"8451",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14196,-71.50123,"Rodrigo Mu<U+00F1>oz","3",1,0.25,"polychaete sandtube","NA",NA,"81","50"
"8452",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14196,-71.50123,"Rodrigo Mu<U+00F1>oz","3",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"8453",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14196,-71.50123,"Rodrigo Mu<U+00F1>oz","3",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"8454",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"8455",2022-04-19,4,30,"North-Central",NA,"TURF","Y",-29.14208,-71.50133,"Camila Gonzalez","4",2,0.25,"polychaete sandtube","NA",NA,"100","0"
