"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Transect","Latitude","Longitude","Surveyor.Name","Station","Area","Depth","Dominant.Substrate.Type","Landscape.Characteristics","Species","Stage","Abundance","Density"
"372",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,"-27.335809999999999","-70.977119999999999","Hannah Earp","2",20,"11.7","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",141,7.05
"373",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,"-27.335809999999999","-70.977119999999999","Hannah Earp","3",20,"10.1","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",6,0.3
"374",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,"-27.335809999999999","-70.977119999999999","Hannah Earp","4",20,"11.2","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"375",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,"-27.335809999999999","-70.977119999999999","Hannah Earp","5",20,"11.4","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"376",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,"-27.335809999999999","-70.977119999999999","Hannah Earp","6",20,"11.2","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"377",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,"-27.335809999999999","-70.977119999999999","Hannah Earp","7",20,"10.7","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"378",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,"-27.335809999999999","-70.977119999999999","Hannah Earp","8",20,"11","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"379",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,"-27.335809999999999","-70.977119999999999","Hannah Earp","9",20,"11.1","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",31,1.55
"380",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,"-27.335809999999999","-70.977119999999999","Hannah Earp","10",20,"11.3","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",98,4.9
"381",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","1",20,"11","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"382",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","2",20,"10.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"383",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","3",20,"11.3","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"384",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","4",20,"10.9","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"385",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","5",20,"10.9","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"386",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","6",20,"11.3","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"387",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","7",20,"11.2","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"388",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","8",20,"11","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"389",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","9",20,"11.2","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"390",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,"-27.336539999999999","-70.976079999999996","Hannah Earp","10",20,"12.2","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",2,0.1
"391",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","1",20,"13.6","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"392",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","2",20,"14","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"393",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","3",20,"13.7","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"394",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","4",20,"12.4","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"395",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","5",20,"13.4","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"396",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","6",20,"13.1","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"397",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","7",20,"13.2","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"398",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","8",20,"13.4","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"399",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","9",20,"13.3","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"400",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",4,"-27.335149999999999","-70.974590000000006","Adam Gouraguine","10",20,"13.1","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"401",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","1",20,"14.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"402",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","2",20,"14","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",18,0.9
"403",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","3",20,"14.6","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",32,1.6
"404",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","4",20,"15.3","Boulder","Encrusting Algae & Red turf","Lessonia trabeculata","Juvenile",3,0.15
"405",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","5",20,"15.7","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"406",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","6",20,"14.1","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"407",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","7",20,"13","Boulder & Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"408",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","8",20,"12","Boulder & Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"409",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","9",20,"11","Boulder & Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"410",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",5,"-27.33681","-70.979730000000004","Rodrigo","10",20,"12.4","Boulder & Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"411",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","1",20,"16.3","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"412",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","2",20,"18","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"413",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","3",20,"18.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"414",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","4",20,"21","Boulder & Sand","Red turf","Lessonia trabeculata","Juvenile",0,0
"415",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","5",20,"22","Boulder & Sand","Red turf","Lessonia trabeculata","Juvenile",0,0
"416",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","6",20,"23","Boulder & Sand","Red turf & Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"417",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","7",20,"21","Boulder & Sand","Red turf & Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"418",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","8",20,"22","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"419",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","9",20,"19","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"420",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",6,"-27.335909999999998","-70.980320000000006","Diego","10",20,"21","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"421",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","1",20,"9.6999999999999993","Bedrock","Encrusting Algae & Red turf","Lessonia trabeculata","Juvenile",0,0
"422",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","2",20,"11","Bedrock & Gravel","Turf","Lessonia trabeculata","Juvenile",0,0
"423",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","3",20,"12.1","Boulder","Turf","Lessonia trabeculata","Juvenile",0,0
"424",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","4",20,"11.2","Boulder","Turf","Lessonia trabeculata","Juvenile",0,0
"425",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","5",20,"10.8","Gravel","Turf","Lessonia trabeculata","Juvenile",0,0
"426",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","6",20,"8.6","Bedrock","Asparagopsis","Lessonia trabeculata","Juvenile",0,0
"427",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","7",20,"6.7","Bedrock","Asparagopsis","Lessonia trabeculata","Juvenile",2,0.1
"428",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","8",20,"5.9","Bedrock & Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"429",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","9",20,"6.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"430",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,"-27.252320000000001","-70.959739999999996","Hannah Earp","10",20,"6.1","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"431",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","1",20,"7.8","Bedrock & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",41,2.05
"432",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","2",20,"11","Boulder & Sand","Encrusting Algae & Turf","Lessonia trabeculata","Juvenile",2,0.1
"433",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","3",20,"10.5","Boulder & Bedrock","Encrusting Algae & Turf","Lessonia trabeculata","Juvenile",0,0
"434",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","4",20,"9.8000000000000007","Boulder & Bedrock","Encrusting Algae & Turf","Lessonia trabeculata","Juvenile",0,0
"435",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","5",20,"9.8000000000000007","Boulder & Sand","Encrusting Algae & Turf","Lessonia trabeculata","Juvenile",0,0
"436",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","6",20,"8.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"437",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","7",20,"8.1999999999999993","Boulder & Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"438",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","8",20,"6.2","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"439",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","9",20,"6.4","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"440",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",2,"-27.264520000000001","-70.959959999999995","Hannah Earp","10",20,"7.1","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"441",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","1",20,"11.5","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"442",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","2",20,"11.3","Sand & Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"443",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","3",20,"11.2","Sand & Boulder","Encrusting Algae & Turf","Lessonia trabeculata","Juvenile",5,0.25
"444",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","4",20,"11.8","Sand & Boulder","Encrusting Algae & Turf","Lessonia trabeculata","Juvenile",61,3.05
"445",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","5",20,"9.8000000000000007","Bedrock & Boulder","Encrusting Algae & Turf","Lessonia trabeculata","Juvenile",11,0.55
"446",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","6",20,"10.199999999999999","Bedrock","Turf","Lessonia trabeculata","Juvenile",1,0.05
"447",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","7",20,"9.1","Bedrock","Turf","Lessonia trabeculata","Juvenile",0,0
"448",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","8",20,"9.3000000000000007","Bedrock","Turf","Lessonia trabeculata","Juvenile",7,0.35
"449",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","9",20,"9.5","Sand & Boulder","Turf","Lessonia trabeculata","Juvenile",4,0.2
"450",2019-11-17,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",3,"-27.262889999999999","-70.958209999999994","Hannah Earp","10",20,"9.4","Sand & Boulder","Turf","Lessonia trabeculata","Juvenile",0,0
"451",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","1",20,"7.2","Boulder","Turf","Lessonia trabeculata","Juvenile",0,0
"452",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","2",20,"6.9","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"453",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","3",20,"5.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"454",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","4",20,"6.1","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"455",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","5",20,"6.1","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"456",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","6",20,"5.7","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",15,0.75
"457",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","7",20,"4.5999999999999996","Boulder","Turf","Lessonia trabeculata","Juvenile",15,0.75
"458",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","8",20,"5.0999999999999996","Boulder","Turf","Lessonia trabeculata","Juvenile",10,0.5
"459",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","9",20,"4.9000000000000004","Boulder","Turf","Lessonia trabeculata","Juvenile",10,0.5
"460",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",4,"-27.26191","-70.957260000000005","Adam Gouraguine","10",20,"3.4","Boulder","Turf","Lessonia trabeculata","Juvenile",8,0.4
"461",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","1",20,"9","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"462",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","2",20,"10","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"463",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","3",20,"8.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"464",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","4",20,"8.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"465",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","5",20,"9","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",4,0.2
"466",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","6",20,"8","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",5,0.25
"467",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","7",20,"8","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",11,0.55
"468",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","8",20,"8.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"469",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","9",20,"6","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",13,0.65
"470",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",5,"-27.260110000000001","-70.958280000000002","Diego","10",20,"5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",10,0.5
"471",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","1",20,"7.4","Boulder & shell debris","Encrusting Algae","Lessonia trabeculata","Juvenile",2,0.1
"472",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","2",20,"7.3","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",10,0.5
"473",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","3",20,"7","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",10,0.5
"474",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","4",20,"7.7","Boulder","Encrusting Algae & Hydroid","Lessonia trabeculata","Juvenile",12,0.6
"475",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","5",20,"7.1","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",24,1.2
"476",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","6",20,"7.2","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",9,0.45
"477",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","7",20,"8.6","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",25,1.25
"478",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","8",20,"7.3","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",15,0.75
"479",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","9",20,"7.4","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",14,0.7
"480",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",6,"-27.264299999999999","-70.958449999999999","Rodrigo","10",20,"5.9","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",25,1.25
"481",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","1",20,"15","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"482",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","2",20,"14.7","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"483",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","3",20,"12","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"484",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","4",20,"11.9","Boulder & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"485",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","5",20,"11.3","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"486",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","6",20,"10.7","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"487",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","7",20,"9.1999999999999993","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"488",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","8",20,"8.3000000000000007","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"489",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","9",20,"7.3","Boulder & Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"490",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",1,"-29.142060000000001","-71.500929999999997","Hannah Earp","10",20,"6.4","Boulder & Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"491",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","1",20,"14.5","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"492",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","2",20,"14.4","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"493",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","3",20,"13.4","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"494",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","4",20,"9.4","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
